GIS_ASSET_WMID,PIPE_MATERIAL,INSTALLATI_YR,Shape_LENGTH,PIPE_DIAMETER,IN_USE,SOURCE,soil_ph,mean_low_temp,soil_moisture_index
WM02804-A,ACON,S25.6,37.92961368086253,6.0,TRUE,RECORDS,6.57099755321269,7.327138831766665,2.346568054226407
WM06928-C,CIP,S26.1,185.78063091079093,8.0,TRUE,RECORDS,6.202108794708977,6.574194519904489,3.4262348567675085
WM04464-C,CIP,S30.1,43.20216521771363,10.0,TRUE,RECORDS,7.59756439580379,8.586964992912408,6.252240383640033
WM00398-P,PVC,H9.8,620.9533503814091,0.0,TRUE,ASBUILT,6.406431833808837,7.288880993355705,2.7500045826375112
WM04038-D,DUC(K),S53.1,144.95156142333144,8.0,TRUE,RECORDS,6.529888415472224,8.27366644728462,7.3066978317846605
WM01118-C,CIP,S20.10,16.421994840529806,10.0,TRUE,ASBUILT,5.967865639816477,6.255784410824212,5.221565255202345
WM02459-A,ACON,S25.8,174.44508408358524,10.0,TRUE,RECORDS,6.7714138339290475,7.459651997385906,7.563304109897909
WM09561-C,CIP,S16.9,0.8248792632148252,6.0,TRUE,ASBUILT,5.923741245079346,8.327555385803981,3.238466346481954
WM12135-C,CIP,T8.6,199.83660180286097,10.0,TRUE,RECORDS,7.144596251926854,7.089649965606139,7.0054438402639265
WM11434-D,DUC(G),S47.9,12.00909304657398,6.0,TRUE,RECORDS,8.47399424697548,3.367625120671696,7.506635613510855
WM02287-L,DUC(G),H14.10,27.417427364904142,14.0,TRUE,RECORDS,7.992675492965411,6.906810050294514,3.0086686689389333
WM06177-A,DUC(K),S59.1,205.5508713928357,14.0,TRUE,RECORDS,6.1939792004935414,5.14584933782971,2.3536653396090186
WM02541-A,ACON,S50.6,3.3185926976802875,14.0,TRUE,RECORDS,8.069013802478066,5.4482202760179845,6.882174848068771
WM13337-A,ACON,H1.9,9.151653884655389,12.0,TRUE,RECORDS,7.603106322290849,6.0564041022161375,5.074958044406975
WM07723-D,DUC(K),H15.2,112.61765846752678,4.0,TRUE,RECORDS,6.970459827647449,7.603988770936514,2.3955610079348846
WM06659-A,ACON,S34.12,129.14533087112795,6.0,TRUE,ASBUILT,5.880782965016756,6.824645744970482,6.254290721689685
WM12774-A,ACON,S36.7,197.63387730746763,4.0,TRUE,RECORDS,7.359973022095567,8.58644116406743,10.275756405167618
WM05768-C,CIP,S22.8,116.06407223712449,6.0,TRUE,RECORDS,7.153734238790158,5.280670200871293,8.012234895630636
WM07267-C,CIP,S23.5,524.9052432825265,6.0,TRUE,RECORDS,8.93245069635401,3.826069877067794,4.851020930405332
WM11368-D,DUC(G),H13.6,219.6752741415621,4.0,TRUE,ASBUILT,7.642622798502952,7.896102640745318,2.86393602764996
WM08444-P,PVC,H8.7,24.295027554093394,8.0,TRUE,ASBUILT,7.522319475474095,3.7378573451518813,2.801775845262809
WM02047-P,PVC,H7.3,181.21958514040307,4.0,TRUE,RECORDS,7.439134124616607,8.034362568361658,8.569653651087078
WM01401-A,ACON,S38.7,116.49499068435398,8.0,TRUE,ASBUILT,6.800162497872865,4.645971089763998,2.7965335257800668
WM11627-C,CIP,S18.1,44.133962601765234,12.0,TRUE,RECORDS,8.223651588216502,8.535482610364998,5.124810622528737
WM01653-P,PVC,H22.4,40.25765626913926,24.0,TRUE,RECORDS,5.901587700212423,2.0238942762497305,5.398256430362203
WM03912-D,DUC(G),H7.10,32.683140348730376,6.0,TRUE,ASBUILT,6.391336896579245,6.504027639912523,3.9380812638366818
WM02378-A,ACON,S24.3,4.461129885246919,6.0,FALSE,RECORDS,7.55442515625799,2.5335089357388743,2.8852078060187747
WM11680-C,CIP,S4.10,176.57585867747548,10.0,TRUE,RECORDS,6.82195957349868,3.272448643274889,1.28138064795623
WM04362-S,STW,S18.4,317.13982222128107,8.0,TRUE,RECORDS,6.610754830770488,7.286973202039876,2.1625429974856383
WM04167-C,CIP,T7.3,123.21789771473414,16.0,TRUE,RECORDS,6.288752446900766,6.739402271924849,9.37921937938369
WM10967-P,PVC,H8.11,45.66949997375923,10.0,TRUE,RECORDS,5.6413514303194425,5.298279560593219,5.375086821737909
WM00884-D,DUC(G),S39.5,293.909886262074,8.0,TRUE,RECORDS,6.259472221331787,5.903535761611731,6.546561522004424
WM02418-C,CIP,S27.1,14.417477073053306,6.0,TRUE,RECORDS,6.976987926572345,8.277422128111132,3.158384623259494
WM04672-C,CIP,S18.1,91.29879936459474,4.0,TRUE,RECORDS,6.686027083629243,7.223492063589791,3.504566070440771
WM01382-D,DUC(K),S45.5,63.93075057576061,10.0,TRUE,RECORDS,6.315294868595223,8.882948374229857,7.193702145253165
WM05583-P,PVC,H4.4,246.88350825025555,4.0,TRUE,RECORDS,9.791429185040684,4.295356194487584,6.188490683189183
WM03926-C,CIP,T5.3,292.292822174466,4.0,TRUE,GIS_MERGE,6.222577046166309,7.5583291149693945,3.127088928838047
WM02581-A,ACON,S44.8,75.01269257449894,6.0,TRUE,RECORDS,5.634717780561233,4.698017375614121,3.0432851059274477
WM11949-C,CIP,T3.2,1133.2236919253191,,TRUE,RECORDS,6.604754907602688,4.550393303632666,2.640790334436145
WM11529-D,DUC(K),S52.11,558.5836616359302,6.0,TRUE,ASBUILT,6.434595865369794,6.927810631718034,6.576528407562595
WM07779-C,CIP,S5.7,92.06273250668892,10.0,TRUE,RECORDS,5.783319098942863,8.091265758371554,7.02749087989301
WM14143-D,DUC(G),S60.11,36.15685740397748,12.0,TRUE,RECORDS,6.580100526228566,6.884563815164722,9.207350124264115
WM09364-C,CIP,S7.8,9.409968991181813,4.0,TRUE,GIS_MERGE,6.394149841994135,6.988426224241489,8.678966035406077
WM12937-D,DUC(G),H14.4,17.15793105472403,6.0,TRUE,RECORDS,6.462302910242578,6.193298820432977,7.075228891932345
WM07747-C,CIP,S19.5,192.91066126657097,6.0,TRUE,GIS_MERGE,7.458435150260325,4.236785283769142,5.6088955541323235
WM06750-C,CIP,S11.7,350.63641252911475,8.0,TRUE,RECORDS,7.633363251420708,8.908805848980155,6.474839808305325
WM08913-A,ACON,S16.7,41.35258397861617,8.0,TRUE,ASBUILT,6.902116783932797,4.424450865103038,2.4470665282999926
WM09904-C,CIP,T13.6,99.2338665303032,6.0,TRUE,RECORDS,6.648394281650061,8.552427381265087,4.598015321269525
WM10429-A,CIP,S16.2,41.82701639013976,6.0,TRUE,RECORDS,7.1301636579930605,5.395084819138738,7.323693413257393
WM04709-C,CIP,S19.6,291.8273612653138,6.0,TRUE,ASBUILT,7.396636703208672,6.509807171676127,5.973470216528981
WM09481-C,CIP,S20.4,81.52607499199803,8.0,TRUE,GIS_MERGE,7.320841220635579,6.557155530576475,8.451289373432951
WM04683-S,STW,S40.10,152.71825670578983,14.0,TRUE,RECORDS,5.365642485379228,7.161007131246818,2.6259108092507355
WM01627-P,PVC,H6.4,178.35324669702823,14.0,TRUE,RECORDS,7.392124122640878,7.019957458611838,3.49411384506225
WM12510-C,CIP,S21.5,291.9612101941675,6.0,TRUE,RECORDS,7.191352016858099,3.0372967424232202,6.556643776423979
WM02497-C,CIP,S25.11,217.6551858632738,12.0,TRUE,ASBUILT,6.6085299580691315,6.9637959905203655,2.7940468855300526
WM02913-L,DUC(K),S60.4,53.94931738123705,10.0,TRUE,GIS_MERGE,8.550717094794948,4.202979801800762,2.8526971790897404
WM03773-C,CIP,S8.5,464.7737227057369,4.0,TRUE,RECORDS,6.75524043898306,4.132325987184354,3.6076346095754364
WM14779-C,CIP,S19.11,310.3323678122033,6.0,TRUE,RECORDS,5.791503676922906,6.595260136505018,3.3033306650455447
WM11266-C,CIP,S13.5,311.0934076429112,8.0,TRUE,GIS_MERGE,6.716694324931991,4.029962960562108,6.800507951153195
WM03430-D,PVC,H13.6,73.78422763050912,6.0,TRUE,ASBUILT,6.404083194678471,4.3246557107504735,1.5977244521419334
WM09100-A,ACON,S56.6,328.6708887886707,6.0,TRUE,GIS_MERGE,7.48600099681798,7.830805926503018,5.749988394205503
WM01559-A,ACON,S52.5,94.29028367160208,6.0,TRUE,RECORDS,6.656065529212466,6.88287124903949,5.912901726115882
WM13745-D,DUC(K),S59.11,820.3601529727384,,TRUE,RECORDS,7.466091896067633,3.492452817146392,7.118717655549477
WM10535-C,CIP,S18.10,4.0188204874430085,6.0,TRUE,RECORDS,7.592398554762986,5.871519768264752,3.297714120030651
WM07676-C,CIP,S15.5,180.94150219838775,8.0,TRUE,ASBUILT,7.400320197434665,5.749330750072624,2.289790430416272
WM14192-A,ACON,T13.2,460.94234226000117,8.0,TRUE,ASBUILT,6.383509391557577,6.040955198383161,5.54113283563447
WM12591-P,CIP,S44.3,39.88868458471552,14.0,TRUE,RECORDS,6.490513142008836,8.102900534043302,8.595347135328348
WM04656-D,DUC(K),H16.11,171.74840557953576,6.0,TRUE,RECORDS,7.153201927287546,5.868652189623804,4.357430445899181
WM11109-C,CIP,S26.9,100.45633703970088,8.0,TRUE,GIS_MERGE,7.660157635349753,6.8712332688584645,5.076303332822592
WM00060-S,CIP,S14.10,7.284922650498629,12.0,TRUE,GIS_MERGE,7.075316843590023,8.67723066912667,2.907780306529275
WM14232-P,PVC,S60.12,342.35100858157966,4.0,TRUE,RECORDS,6.449049400904652,4.863330108264192,2.959111961823966
WM00334-P,PVC,S46.12,200.0682113506773,8.0,TRUE,ASBUILT,7.284272229005109,4.475158322485234,2.66186358351456
WM07050-C,CIP,S31.11,366.6818608047688,4.0,TRUE,RECORDS,6.932707871679384,6.2681870267211375,3.1342767607435174
WM12973-D,DUC(K),S63.2,668.1074810473074,0.0,TRUE,RECORDS,6.766928021829947,5.658470861354948,2.8316084244992585
WM00103-D,DUC(K),H8.3,781.5638334290052,,TRUE,RECORDS,7.126208493138572,4.027506202572483,8.808263402305613
WM09102-D,DUC(K),H12.3,647.1269287589312,0.0,TRUE,RECORDS,7.516203331353335,3.840637893349808,5.7723883381461425
WM12936-P,ACON,S46.1,112.90517418899253,4.0,FALSE,ASBUILT,5.670330214424874,7.6002679216745195,4.277942636362644
WM03015-C,CIP,S13.7,3.817135944009351,4.0,TRUE,ASBUILT,5.753138919881601,7.789581861847887,2.8553026267079002
WM08485-A,ACON,S30.11,27.180225339223398,8.0,TRUE,RECORDS,6.817907378932949,6.289853210196366,3.5055920229621553
WM11089-D,DUC(K),H18.5,912.3803698776901,,TRUE,RECORDS,7.309650684622086,7.415114649179309,6.841703261154866
WM13617-P,PVC,H13.10,14.111717657193367,8.0,TRUE,ASBUILT,6.128646567466607,3.753846727990564,5.155641391582225
WM03625-C,CIP,S1.5,363.85352989624516,10.0,TRUE,GIS_MERGE,7.690105285194528,7.560881648966498,3.2670669114700552
WM09027-A,ACON,S46.6,81.61763207492913,8.0,TRUE,RECORDS,6.408969431621325,6.561996373279554,2.1754542861109525
WM03939-C,CIP,S28.2,62.47386414599168,10.0,TRUE,RECORDS,5.080984671205105,3.0515710710555055,8.064035694679031
WM04869-C,CIP,S20.9,440.4276899551769,12.0,TRUE,RECORDS,6.623513882518999,7.919184633746424,3.4355426544961256
WM09947-D,DUC(G),S41.10,1144.0982061736795,,TRUE,RECORDS,6.365380561320753,6.178654978924711,3.167849112842928
WM08164-C,CIP,S11.5,485.8286669788431,4.0,TRUE,RECORDS,7.825381409809923,7.120387098647764,3.818942728386345
WM02789-C,CIP,S13.10,233.7486003318627,14.0,TRUE,RECORDS,7.093363245056516,5.63626657462907,2.8637073075551838
WM06171-C,CIP,S22.3,86.8175989817828,6.0,TRUE,RECORDS,6.620316487331947,4.385936408391006,8.337715331389727
WM03316-C,CIP,S8.9,19.6213629606209,6.0,TRUE,RECORDS,7.566178867144562,7.793476181010071,2.7205337357474586
WM06491-P,PVC,S63.3,199.79528278078942,4.0,TRUE,RECORDS,5.666504714638128,5.909146673796351,2.4514036976392317
WM12755-D,DUC(K),H10.4,80.23986454936676,4.0,TRUE,RECORDS,6.29024013225866,7.718988718608634,6.82108952805968
WM05553-D,DUC(G),H20.11,329.50752354360884,8.0,TRUE,RECORDS,6.447039154527797,7.556480287528902,6.589954582275817
WM04087-D,DUC(G),S48.4,234.7350889221707,8.0,TRUE,ASBUILT,5.937076133275215,6.5540888623983475,9.408345277496023
WM04438-C,CIP,T14.6,291.0273846470518,4.0,TRUE,RECORDS,7.8941032813270535,2.999257735520904,2.5526876365642037
WM10776-L,DUC(K),S29.7,228.50850014902244,12.0,TRUE,RECORDS,7.629982595979972,8.23663484107847,2.1080335588660972
WM12929-A,ACON,S20.1,147.40420034190902,6.0,TRUE,ASBUILT,6.423268631345035,6.835785301355011,3.4174751017257754
WM12003-D,DUC(K),H13.9,142.31213880892756,10.0,TRUE,GIS_MERGE,6.342207016817163,5.426542048872734,3.4572146421295216
WM00122-C,CIP,S39.1,91.09141967251344,14.0,TRUE,RECORDS,6.066790629216703,8.057814752467662,2.257905296597987
WM13835-P,PVC,S62.12,479.4311722252605,4.0,TRUE,RECORDS,5.792767065431839,6.091688088048949,4.717069351848165
WM09955-D,DUC(K),H7.11,32.3004197002665,6.0,TRUE,RECORDS,7.121500825786901,7.464708589586994,3.9564208717515252
WM01755-D,DUC(K),S56.2,3.080545916876872,6.0,TRUE,RECORDS,7.215530373421692,5.890571529892414,8.08017036772977
WM11795-D,DUC(K),H21.11,232.1494737067842,4.0,TRUE,RECORDS,7.872781938798866,6.936713520590061,8.768673408150251
WM12998-P,CIP,T8.3,475.60346835313976,8.0,TRUE,GIS_MERGE,7.754076305275468,8.015799065645583,2.697378154476572
WM06535-P,PVC,H15.10,60.420588248634886,10.0,TRUE,GIS_MERGE,7.272057820234447,7.406213966205156,8.169481239292775
WM03192-C,CIP,S12.2,873.5595840338283,,TRUE,RECORDS,7.352890288715981,7.826977962075528,3.056984378501224
WM06016-C,CIP,S4.9,50.21461642795475,8.0,TRUE,ASBUILT,6.422911205746535,8.062973437809521,6.612629327840483
WM04679-P,PVC,H7.8,249.11002240428206,6.0,TRUE,RECORDS,7.274899382794819,8.030321390042035,6.926965038206111
WM01633-D,DUC(K),H6.1,232.61276486108545,6.0,FALSE,ASBUILT,5.400020742777387,6.663572718762924,4.833921171434562
WM00520-D,DUC(G),S57.6,209.5844219358696,6.0,TRUE,RECORDS,7.390666904075307,6.922364576737673,2.167222823597418
WM06987-P,PVC,R3.1,307.0497281242424,4.0,TRUE,RECORDS,7.322540245686653,6.824447500535821,2.403799104452562
WM03755-C,CIP,S7.8,5.998658763914136,10.0,TRUE,GIS_MERGE,7.601575932161389,7.5806366704403905,2.433689274205576
WM04832-D,DUC(K),H15.2,469.21862654431607,8.0,TRUE,RECORDS,7.181551488687736,6.420244004594342,6.49030212846104
WM05439-C,CIP,S20.9,141.45557239398477,10.0,TRUE,ASBUILT,7.385798276639036,5.023546010136485,4.405221917849396
WM14299-C,CIP,S19.7,178.8887674071011,6.0,TRUE,ASBUILT,7.791503815094364,5.893225905644964,2.7669435077514537
WM02073-D,DUC(G),H2.2,99.90716846186842,6.0,TRUE,RECORDS,8.667072988727119,5.763425687214569,1.9398629505681726
WM01915-C,CIP,S10.12,329.4438261591713,8.0,TRUE,RECORDS,7.475672236426518,8.895414086706097,2.918174607925176
WM01484-A,ACON,S29.7,83.61113408391248,14.0,TRUE,RECORDS,6.775170777844789,6.7519031999411085,8.226067791774984
WM07971-A,ACON,S26.4,479.70431134698447,10.0,TRUE,GIS_MERGE,7.542443444127226,4.453375328938549,2.447937298015872
WM08257-P,PVC,H5.8,91.30920618689561,12.0,TRUE,RECORDS,7.770331320077601,6.731855302285289,2.2797614398324892
WM11931-C,CIP,S5.7,124.16605190899281,36.0,TRUE,ASBUILT,6.780937757413481,7.366132718511727,7.252915811777489
WM11138-C,CIP,S10.3,19.78972656838596,6.0,TRUE,RECORDS,6.922866674402512,4.948738217636786,3.6828882594898147
WM10005-D,DUC(K),H2.11,70.30577278370765,4.0,TRUE,ASBUILT,6.996562265941386,3.413536341158094,2.587525995997278
WM06084-A,ACON,S36.10,101.83016821488127,8.0,TRUE,RECORDS,7.274835708109329,5.240619405932457,3.8785597833530345
WM05466-C,CIP,S13.3,7.642602316103876,4.0,TRUE,RECORDS,6.169349633036291,7.800800685710022,2.981338015811715
WM13486-C,CIP,S22.11,252.40308283388003,6.0,TRUE,RECORDS,7.885696053144406,2.292368408909278,8.008719029793879
WM04463-C,CIP,S1.1,129.36306705990137,12.0,TRUE,RECORDS,6.831298534445181,6.304540304628875,2.5339092323618666
WM02879-S,PVC,S44.12,91.96716513876163,4.0,TRUE,RECORDS,6.467008159948586,5.0312676671797485,6.697547789978722
WM02258-C,CIP,S32.1,169.13084268559032,6.0,TRUE,ASBUILT,6.530874841838311,2.4029209794520767,2.848633236805491
WM04762-C,CIP,S6.1,142.89882532426418,6.0,TRUE,GIS_MERGE,6.299038050407147,7.347344922321726,8.078859588151971
WM05650-D,DUC(K),H7.12,89.47192140062543,10.0,TRUE,RECORDS,7.044205340021758,5.575882618885396,5.088073777841753
WM07426-P,CIP,S24.6,82.54440458118916,4.0,TRUE,ASBUILT,6.248395599456639,8.032948717455112,2.3760974028988446
WM14458-A,ACON,S60.11,127.52230183874781,10.0,TRUE,RECORDS,6.60238150936134,8.44856965949996,5.710617615880944
WM12980-A,ACON,S34.10,237.40190832205553,14.0,TRUE,RECORDS,7.550675795029577,7.791403244806906,9.530512180579825
WM02282-A,ACON,S27.3,10.671413024974754,8.0,TRUE,ASBUILT,7.413305890731158,8.129611271415477,2.0591365474629373
WM06384-D,DUC(K),S54.5,191.79351390159718,10.0,TRUE,ASBUILT,6.756763724781431,7.664209464085658,2.7755687477638338
WM11868-C,CIP,S31.4,407.0468219195973,12.0,TRUE,RECORDS,7.4928087018416045,7.871460091698074,2.3792728252477158
WM12015-D,DUC(G),S47.6,20.76168392211548,12.0,FALSE,GIS_MERGE,8.261211423200706,4.675224621766112,9.029650965221432
WM11017-D,DUC(G),H7.11,56.04474235800444,12.0,TRUE,RECORDS,7.221579347735152,6.074851383256117,3.719856482022889
WM11280-P,PVC,S47.4,289.7476786515181,8.0,TRUE,RECORDS,7.04956764471787,5.656304575670433,2.512157733783659
WM02603-A,PVC,,43.03089094679308,6.0,TRUE,RECORDS,7.341350938165263,6.75290476020843,7.6336929343161835
WM04788-A,ACON,S43.3,329.07635959752224,4.0,TRUE,RECORDS,7.710271294323334,7.021151653499865,2.5250850246048264
WM13851-P,PVC,S47.9,238.00174275982135,4.0,TRUE,RECORDS,6.85025430366017,8.186294084518172,5.22601515224186
WM04978-C,CIP,T13.11,441.5962015527475,8.0,TRUE,RECORDS,7.048377089649378,6.443093833665656,2.43411428015744
WM11669-D,DUC(K),H15.7,472.9380579388453,8.0,TRUE,RECORDS,8.143470692082948,5.628925757119674,1.8896707417799716
WM06098-P,PVC,S52.8,432.0355612986532,4.0,TRUE,GIS_MERGE,7.78890576073234,6.655340656294742,8.883052272037343
WM04281-C,CIP,S19.12,234.22310888965876,4.0,TRUE,ASBUILT,7.089731488692446,4.7104750358553025,6.822715988330245
WM03773-D,CIP,T5.9,131.06907272847457,4.0,TRUE,RECORDS,6.9387910931346815,4.612426465240799,2.374142482822152
WM11896-P,PVC,H14.6,496.2907992612818,4.0,TRUE,ASBUILT,7.0954019339934895,7.418558288617047,3.3336264821593558
WM01727-C,CIP,T11.5,135.5564718431997,10.0,TRUE,ASBUILT,7.152062673828508,4.849112573720635,4.155397330941075
WM12851-C,CIP,S10.10,223.5532402072422,4.0,TRUE,RECORDS,6.9232930201023795,6.2619424259365095,2.2829257808298733
WM11283-C,CIP,T4.4,302.11625728049694,4.0,TRUE,RECORDS,7.993708838421551,3.903921865807532,6.87331256347249
WM05687-D,DUC(G),H16.1,75.38146769149898,6.0,FALSE,RECORDS,7.745669959432043,6.130454987800607,3.709769101785345
WM09852-A,ACON,S19.10,294.3241573725245,14.0,TRUE,RECORDS,7.213741985127709,7.480774719391101,3.3519199936270097
WM12354-P,PVC,H3.1,155.69843424147257,4.0,TRUE,RECORDS,7.226608283079673,6.141271769723108,6.369143125500137
WM14521-D,DUC(K),S41.8,580.7983661046237,120.0,TRUE,RECORDS,8.36763143800702,6.845147586792512,4.1309559907211835
WM06438-P,PVC,S60.7,35.52307746261795,4.0,TRUE,RECORDS,6.972443533065344,5.147982146062196,5.971748470954074
WM02520-D,DUC(K),H8.3,86.31647063234414,6.0,TRUE,ASBUILT,7.900209745067262,5.615631062671153,7.781849430035094
WM13498-P,PVC,H24.11,575.8558591840047,80.0,TRUE,ASBUILT,6.25277475889068,4.407929001386102,5.280623134443262
WM10740-C,CIP,S11.8,242.7162401947353,8.0,TRUE,RECORDS,7.8666237959591205,7.162951733052675,2.4457786407844644
WM00548-A,ACON,S40.6,1.4921570233564125,6.0,TRUE,RECORDS,7.189813722213344,4.905053265458099,6.897924251161573
WM08320-A,ACON,S29.11,283.4831224751033,6.0,TRUE,RECORDS,6.9360671245940235,6.472572072315809,9.282377061567844
WM12846-P,PVC,S56.8,283.0749842228106,6.0,TRUE,GIS_MERGE,6.276267561386057,4.668077673317256,5.407522015487583
WM06799-P,PVC,H24.9,395.42383067158516,8.0,TRUE,RECORDS,6.256761254718034,8.730221969317775,2.0071900505444074
WM01888-D,DUC(K),H12.2,788.4927528222324,,TRUE,RECORDS,6.408328323839218,6.03774636427128,3.9080449092011653
WM04364-D,DUC(G),H8.1,271.96142982779566,6.0,TRUE,RECORDS,7.262796918928595,8.46774547963621,7.4529692584212315
WM10145-C,CIP,S20.11,676.6182901784559,0.0,TRUE,ASBUILT,5.988180025520268,6.656123227794446,2.7516215125447774
WM01640-P,PVC,H13.7,6.223416216416808,4.0,TRUE,RECORDS,7.84114916188906,3.629939234854825,1.9315243934118267
WM12124-A,ACON,S19.8,34.66292284897645,6.0,TRUE,RECORDS,7.111065865878865,6.132087962883996,3.037712038534495
WM04517-C,CIP,S18.4,161.10570887471113,16.0,TRUE,RECORDS,6.949315080065487,5.359182304110524,8.861037387076747
WM06042-C,CIP,S8.4,203.03611957449175,14.0,TRUE,RECORDS,7.721888108056442,3.3119318709267636,7.804886836575721
WM12865-A,ACON,S47.5,394.44726581975556,6.0,TRUE,RECORDS,7.63009885672555,8.544186130035134,7.623433760652023
WM10719-P,DUC(G),S47.8,151.766576653019,16.0,TRUE,ASBUILT,7.0669017144913004,1.903411583845486,3.6958640303839196
WM12751-D,DUC(K),S48.8,46.829533198113495,10.0,TRUE,ASBUILT,7.686274204130085,9.052282081202078,6.990304857119735
WM02159-D,CIP,S16.4,11.12505150315701,12.0,TRUE,RECORDS,7.0172807414135,7.715321748223654,2.503365880588454
WM02869-D,DUC(K),S47.11,90.35587994310481,4.0,TRUE,RECORDS,7.8044031676430885,6.99163917542757,7.351107788989719
WM12730-C,CIP,T14.10,14.95854160055751,6.0,TRUE,RECORDS,6.257611308668274,8.465339928449474,2.6350353776649604
WM09472-C,CIP,S26.4,365.5409295740392,6.0,TRUE,RECORDS,6.243857536717033,6.850736846130236,4.495489067190334
WM03894-D,DUC(K),S53.7,482.48323396795604,8.0,TRUE,GIS_MERGE,8.214221882544782,7.618742693167116,2.5797019593534856
WM08575-C,CIP,S9.9,207.78958008569316,6.0,TRUE,ASBUILT,6.79161021809975,7.812320065741438,3.9528141589824517
WM09086-D,DUC(G),S46.12,445.22970461304067,8.0,TRUE,RECORDS,7.783369759028564,7.279641540143132,3.2417314490965414
WM08915-A,ACON,S12.9,156.1992614869814,4.0,TRUE,ASBUILT,6.507604019344316,5.669077161828809,7.996463593825831
WM00350-C,CIP,S22.11,71.93959965034446,6.0,TRUE,ASBUILT,6.24373556706438,6.653919937916159,10.084994496546674
WM13868-D,DUC(K),H15.2,16.967409718723502,10.0,TRUE,RECORDS,6.2991823390807244,4.370006852483365,3.20736104625741
WM05557-P,PVC,H6.5,767.7513452381754,,TRUE,ASBUILT,5.870379271176035,5.909829006774072,6.140340330671695
WM00903-A,ACON,S40.5,214.3388204789153,10.0,FALSE,ASBUILT,6.464857763904439,4.1832975659282985,8.037324637431563
WM11515-S,STP,S6.3,36.88762918858265,6.0,TRUE,ASBUILT,7.713566842018274,3.4700344519185466,2.8947188704255225
WM02481-A,CIP,S35.10,361.3874814875744,12.0,TRUE,ASBUILT,7.450844382732877,4.0017144939733456,5.947482207362885
WM08023-A,ACON,S51.7,44.600312543647306,6.0,TRUE,RECORDS,6.939217320388896,6.755023238387333,6.506427672236207
WM12354-D,DUC(G),R4.10,99.84827278243756,12.0,TRUE,RECORDS,7.717562940874836,8.559642532983984,3.594746636199896
WM05904-S,STW,S38.3,5.28935990435275,8.0,TRUE,RECORDS,6.977591871627674,8.0275894474125,2.7515641174362466
WM14087-C,CIP,S4.8,85.51017365830194,14.0,TRUE,GIS_MERGE,7.00023914976143,6.63796974464451,2.317982622702644
WM08112-P,CIP,T13.6,488.96984697844164,8.0,TRUE,GIS_MERGE,6.952030938817817,5.643992413566485,8.640535460362209
WM04554-D,DUC(K),H6.9,118.58350197919935,6.0,TRUE,RECORDS,7.141244882432885,6.519276977064861,2.3872610964155143
WM01624-A,ACON,S20.10,563.9897877265175,80.0,TRUE,RECORDS,7.676150793945092,8.278690829389616,6.867312748405038
WM00173-D,DUC(G),H23.3,240.310054638132,10.0,TRUE,RECORDS,5.3666605041353295,6.240622404156796,2.716210303363963
WM07013-D,DUC(K),H2.12,243.99696767785645,8.0,TRUE,RECORDS,6.742288918333994,6.928917536332253,7.171228931768729
WM13346-C,CIP,S32.12,80.93861850770918,4.0,TRUE,RECORDS,6.66669610615922,6.588175895857868,7.8195819740559
WM07719-P,PVC,H7.3,445.0678420127442,10.0,TRUE,ASBUILT,6.8086009837798525,8.154422207640426,3.1164186867354853
WM02434-C,CIP,T3.11,150.34993811204913,14.0,TRUE,GIS_MERGE,7.1030016204012965,6.4902664755565205,3.0193196658222448
WM11977-A,PVC,H11.11,82.51923354459723,6.0,TRUE,RECORDS,6.569190765258979,7.279822864946833,6.303337007531196
WM09487-D,DUC(K),H5.9,170.86833392750123,999.0,TRUE,RECORDS,6.089530241408617,6.700052129260458,7.686842538558356
WM14452-D,DUC(K),H11.2,9.555971692148887,10.0,TRUE,RECORDS,8.459326045414306,5.849041955066542,3.8724965035792707
WM14043-A,ACON,S57.4,62.81413202716794,6.0,TRUE,RECORDS,8.430154686099584,7.987914519274188,3.5107858301876638
WM09317-L,CIP,S7.2,532.4153610881112,8.0,TRUE,RECORDS,6.029612561204722,6.294168943409819,2.9067289635668456
WM00881-D,DUC(G),S54.2,103.51536177278467,12.0,TRUE,RECORDS,6.168909774534092,4.964761522859617,3.5256316501727945
WM10451-C,CIP,S15.3,29.57873892878706,6.0,TRUE,RECORDS,6.286819579501153,5.290418046258069,6.099851407636488
WM00670-A,DUC(K),S45.8,46.41660456160025,6.0,TRUE,RECORDS,6.147808478666605,3.4907234160692786,3.5427671913333074
WM09301-C,CIP,S7.1,348.5860644075947,6.0,TRUE,GIS_MERGE,8.478397907366144,8.833247224485838,2.4278747047966673
WM08502-C,CIP,S2.5,425.0895702054913,10.0,TRUE,RECORDS,6.5208955634158325,3.255228161440114,8.122465128397453
WM07256-D,DUC(G),H5.5,24.499118033134437,4.0,TRUE,RECORDS,6.9622526302667715,6.856017368675659,6.180493517508844
WM03587-C,CIP,S8.9,197.20999768366164,16.0,TRUE,ASBUILT,8.004627385660031,5.4502761887157005,4.845824205765649
WM07992-S,STW,T14.3,161.64339167993603,4.0,TRUE,RECORDS,6.492747533253891,5.3613709343903615,7.676720277087897
WM07984-P,PVC,H19.11,63.24471160435496,4.0,TRUE,RECORDS,6.748189247770101,7.9465028043520975,8.152669182663795
WM08452-C,CIP,S8.12,241.06162883195793,12.0,TRUE,ASBUILT,5.914439889688139,6.117706681144867,3.282038267574196
